Stage Number;Stage Name;Tint Set;Conditions;Sky;Time Of Day;Surface;Track
99;Zadverice;O;lightfog;heavycloud;evening;wet;new
100;Vinec - Skalsko;O;crisp;clear;noon;dry;new
100;Vinec - Skalsko;O;crisp;clear;noon;damp;new
100;Vinec - Skalsko;O;crisp;clear;noon;wet;new
100;Vinec - Skalsko;O;crisp;partcloud;noon;dry;new
100;Vinec - Skalsko;O;crisp;partcloud;noon;damp;new
100;Vinec - Skalsko;O;crisp;partcloud;noon;wet;new
100;Vinec - Skalsko;O;lightrain;heavycloud;morning;dry;new
100;Vinec - Skalsko;O;lightrain;heavycloud;morning;damp;new
100;Vinec - Skalsko;O;lightrain;heavycloud;morning;wet;new
100;Vinec - Skalsko;O;heavyrain;heavycloud;noon;dry;new
100;Vinec - Skalsko;O;heavyrain;heavycloud;noon;damp;new
100;Vinec - Skalsko;O;heavyrain;heavycloud;noon;wet;new
101;Vinec - Skalsko Night;O;crisp;clear;evening;dry;new
101;Vinec - Skalsko Night;O;crisp;clear;evening;damp;new
101;Vinec - Skalsko Night;O;crisp;clear;evening;wet;new
101;Vinec - Skalsko Night;O;lightrain;heavycloud;morning;dry;new
101;Vinec - Skalsko Night;O;lightrain;heavycloud;morning;damp;new
101;Vinec - Skalsko Night;O;lightrain;heavycloud;morning;wet;new
101;Vinec - Skalsko Night;O;heavyrain;heavycloud;evening;dry;new
101;Vinec - Skalsko Night;O;heavyrain;heavycloud;evening;damp;new
101;Vinec - Skalsko Night;O;heavyrain;heavycloud;evening;wet;new
101;Vinec - Skalsko Night;O;lightfog;heavycloud;evening;dry;new
101;Vinec - Skalsko Night;O;lightfog;heavycloud;evening;damp;new
101;Vinec - Skalsko Night;O;lightfog;heavycloud;evening;wet;new
101;Vinec - Skalsko Night;O;heavyfog;heavycloud;evening;dry;new
101;Vinec - Skalsko Night;O;heavyfog;heavycloud;evening;damp;new
101;Vinec - Skalsko Night;O;heavyfog;heavycloud;evening;wet;new
103;Zadverice II;O;crisp;clear;morning;dry;new
103;Zadverice II;O;crisp;clear;morning;damp;new
103;Zadverice II;O;crisp;clear;morning;wet;new
103;Zadverice II;O;crisp;partcloud;noon;dry;new
103;Zadverice II;O;crisp;partcloud;noon;damp;new
103;Zadverice II;O;crisp;partcloud;noon;wet;new
103;Zadverice II;O;lightrain;heavycloud;noon;dry;new
103;Zadverice II;O;lightrain;heavycloud;noon;damp;new
103;Zadverice II;O;lightrain;heavycloud;noon;wet;new
103;Zadverice II;O;heavyrain;heavycloud;noon;dry;new
103;Zadverice II;O;heavyrain;heavycloud;noon;damp;new
103;Zadverice II;O;heavyrain;heavycloud;noon;wet;new
103;Zadverice II;O;lightfog;heavycloud;evening;dry;new
103;Zadverice II;O;lightfog;heavycloud;evening;damp;new
103;Zadverice II;O;lightfog;heavycloud;evening;wet;new
105;Sosnova 2010;E;crisp;partcloud;evening;dry;new
105;Sosnova 2010;E;crisp;partcloud;evening;damp;new
105;Sosnova 2010;E;crisp;partcloud;evening;wet;new
105;Sosnova 2010;E;norain;lightcloud;evening;dry;new
105;Sosnova 2010;E;norain;lightcloud;evening;damp;new
105;Sosnova 2010;E;norain;lightcloud;evening;wet;new
105;Sosnova 2010;O;lightrain;heavycloud;evening;dry;new
105;Sosnova 2010;O;lightrain;heavycloud;evening;damp;new
105;Sosnova 2010;O;lightrain;heavycloud;evening;wet;new
105;Sosnova 2010;O;heavyrain;heavycloud;evening;dry;new
105;Sosnova 2010;O;heavyrain;heavycloud;evening;damp;new
105;Sosnova 2010;O;heavyrain;heavycloud;evening;wet;new
106;Stryckovy - Zadni Porici;M;crisp;clear;morning;dry;new
106;Stryckovy - Zadni Porici;M;crisp;clear;morning;damp;new
106;Stryckovy - Zadni Porici;M;crisp;clear;morning;wet;new
106;Stryckovy - Zadni Porici;M;crisp;partcloud;morning;dry;new
106;Stryckovy - Zadni Porici;M;crisp;partcloud;morning;damp;new
106;Stryckovy - Zadni Porici;M;crisp;partcloud;morning;wet;new
106;Stryckovy - Zadni Porici;O;crisp;partcloud;evening;dry;new
106;Stryckovy - Zadni Porici;O;crisp;partcloud;evening;damp;new
106;Stryckovy - Zadni Porici;O;crisp;partcloud;evening;wet;new
106;Stryckovy - Zadni Porici;M;crisp;lightcloud;morning;dry;new
106;Stryckovy - Zadni Porici;M;crisp;lightcloud;morning;damp;new
106;Stryckovy - Zadni Porici;M;crisp;lightcloud;morning;wet;new
106;Stryckovy - Zadni Porici;M;hazy;clear;morning;dry;new
106;Stryckovy - Zadni Porici;O;hazy;clear;morning;dry;new
106;Stryckovy - Zadni Porici;M;hazy;clear;morning;damp;new
106;Stryckovy - Zadni Porici;O;hazy;clear;morning;damp;new
106;Stryckovy - Zadni Porici;M;hazy;clear;morning;wet;new
106;Stryckovy - Zadni Porici;O;hazy;clear;morning;wet;new
106;Stryckovy - Zadni Porici;O;hazy;heavycloud;morning;dry;new
106;Stryckovy - Zadni Porici;O;hazy;heavycloud;morning;damp;new
106;Stryckovy - Zadni Porici;O;hazy;heavycloud;morning;wet;new
106;Stryckovy - Zadni Porici;O;norain;heavycloud;morning;dry;new
106;Stryckovy - Zadni Porici;O;norain;heavycloud;morning;damp;new
106;Stryckovy - Zadni Porici;O;norain;heavycloud;morning;wet;new
106;Stryckovy - Zadni Porici;O;lightrain;heavycloud;morning;dry;new
106;Stryckovy - Zadni Porici;O;lightrain;heavycloud;morning;damp;new
106;Stryckovy - Zadni Porici;O;lightrain;heavycloud;morning;wet;new
106;Stryckovy - Zadni Porici;O;heavyrain;heavycloud;morning;dry;new
106;Stryckovy - Zadni Porici;O;heavyrain;heavycloud;morning;damp;new
106;Stryckovy - Zadni Porici;O;heavyrain;heavycloud;morning;wet;new
106;Stryckovy - Zadni Porici;M;lightfog;clear;morning;dry;new
106;Stryckovy - Zadni Porici;M;lightfog;clear;morning;damp;new
106;Stryckovy - Zadni Porici;M;lightfog;clear;morning;wet;new
106;Stryckovy - Zadni Porici;O;lightfog;lightcloud;morning;dry;new
106;Stryckovy - Zadni Porici;O;lightfog;lightcloud;morning;damp;new
106;Stryckovy - Zadni Porici;O;lightfog;lightcloud;morning;wet;new
106;Stryckovy - Zadni Porici;O;lightfog;heavycloud;morning;dry;new
106;Stryckovy - Zadni Porici;O;lightfog;heavycloud;morning;damp;new
106;Stryckovy - Zadni Porici;O;lightfog;heavycloud;morning;wet;new
106;Stryckovy - Zadni Porici;O;heavyfog;clear;morning;dry;new
106;Stryckovy - Zadni Porici;O;heavyfog;clear;morning;damp;new
106;Stryckovy - Zadni Porici;O;heavyfog;clear;morning;wet;new
106;Stryckovy - Zadni Porici;O;heavyfog;heavycloud;morning;dry;new
106;Stryckovy - Zadni Porici;O;heavyfog;heavycloud;morning;damp;new
106;Stryckovy - Zadni Porici;O;heavyfog;heavycloud;morning;wet;new
106;Stryckovy - Zadni Porici;O;heavyfog;heavycloud;evening;dry;new
106;Stryckovy - Zadni Porici;O;heavyfog;heavycloud;evening;damp;new
106;Stryckovy - Zadni Porici;O;heavyfog;heavycloud;evening;wet;new
107;PTD Rallysprint;M;crisp;clear;morning;dry;new
107;PTD Rallysprint;M;crisp;clear;morning;damp;new
107;PTD Rallysprint;M;crisp;clear;morning;wet;new
107;PTD Rallysprint;M;crisp;partcloud;morning;dry;new
107;PTD Rallysprint;M;crisp;partcloud;morning;damp;new
107;PTD Rallysprint;M;crisp;partcloud;morning;wet;new
107;PTD Rallysprint;O;norain;lightcloud;morning;dry;new
107;PTD Rallysprint;O;norain;lightcloud;morning;damp;new
107;PTD Rallysprint;O;norain;lightcloud;morning;wet;new
107;PTD Rallysprint;O;lightrain;heavycloud;morning;dry;new
107;PTD Rallysprint;O;lightrain;heavycloud;morning;damp;new
107;PTD Rallysprint;O;lightrain;heavycloud;morning;wet;new
107;PTD Rallysprint;O;heavyrain;heavycloud;morning;dry;new
107;PTD Rallysprint;O;heavyrain;heavycloud;morning;damp;new
107;PTD Rallysprint;O;heavyrain;heavycloud;morning;wet;new
107;PTD Rallysprint;O;lightfog;heavycloud;morning;dry;new
107;PTD Rallysprint;O;lightfog;heavycloud;morning;damp;new
107;PTD Rallysprint;O;lightfog;heavycloud;morning;wet;new
107;PTD Rallysprint;O;heavyfog;heavycloud;morning;dry;new
107;PTD Rallysprint;O;heavyfog;heavycloud;morning;damp;new
107;PTD Rallysprint;O;heavyfog;heavycloud;morning;wet;new
108;Osli - Stryckovy;M;crisp;clear;morning;dry;new
108;Osli - Stryckovy;M;crisp;clear;morning;damp;new
108;Osli - Stryckovy;M;crisp;clear;morning;wet;new
108;Osli - Stryckovy;M;crisp;partcloud;morning;dry;new
108;Osli - Stryckovy;M;crisp;partcloud;morning;damp;new
108;Osli - Stryckovy;M;crisp;partcloud;morning;wet;new
108;Osli - Stryckovy;O;crisp;partcloud;evening;dry;new
108;Osli - Stryckovy;O;crisp;partcloud;evening;damp;new
108;Osli - Stryckovy;O;crisp;partcloud;evening;wet;new
108;Osli - Stryckovy;M;crisp;lightcloud;morning;dry;new
108;Osli - Stryckovy;M;crisp;lightcloud;morning;damp;new
108;Osli - Stryckovy;M;crisp;lightcloud;morning;wet;new
108;Osli - Stryckovy;M;hazy;clear;morning;dry;new
108;Osli - Stryckovy;O;hazy;clear;morning;dry;new
108;Osli - Stryckovy;M;hazy;clear;morning;damp;new
108;Osli - Stryckovy;O;hazy;clear;morning;damp;new
108;Osli - Stryckovy;M;hazy;clear;morning;wet;new
108;Osli - Stryckovy;O;hazy;clear;morning;wet;new
108;Osli - Stryckovy;O;hazy;heavycloud;morning;dry;new
108;Osli - Stryckovy;O;hazy;heavycloud;morning;damp;new
108;Osli - Stryckovy;O;hazy;heavycloud;morning;wet;new
108;Osli - Stryckovy;O;norain;heavycloud;morning;dry;new
108;Osli - Stryckovy;O;norain;heavycloud;morning;damp;new
108;Osli - Stryckovy;O;norain;heavycloud;morning;wet;new
108;Osli - Stryckovy;O;lightrain;heavycloud;morning;dry;new
108;Osli - Stryckovy;O;lightrain;heavycloud;morning;damp;new
108;Osli - Stryckovy;O;lightrain;heavycloud;morning;wet;new
108;Osli - Stryckovy;O;heavyrain;heavycloud;morning;dry;new
108;Osli - Stryckovy;O;heavyrain;heavycloud;morning;damp;new
108;Osli - Stryckovy;O;heavyrain;heavycloud;morning;wet;new
108;Osli - Stryckovy;M;lightfog;clear;morning;dry;new
108;Osli - Stryckovy;M;lightfog;clear;morning;damp;new
108;Osli - Stryckovy;M;lightfog;clear;morning;wet;new
108;Osli - Stryckovy;O;lightfog;lightcloud;morning;dry;new
108;Osli - Stryckovy;O;lightfog;lightcloud;morning;damp;new
108;Osli - Stryckovy;O;lightfog;lightcloud;morning;wet;new
108;Osli - Stryckovy;O;lightfog;heavycloud;morning;dry;new
108;Osli - Stryckovy;O;lightfog;heavycloud;morning;damp;new
108;Osli - Stryckovy;O;lightfog;heavycloud;morning;wet;new
108;Osli - Stryckovy;O;heavyfog;clear;morning;dry;new
108;Osli - Stryckovy;O;heavyfog;clear;morning;damp;new
108;Osli - Stryckovy;O;heavyfog;clear;morning;wet;new
108;Osli - Stryckovy;O;heavyfog;heavycloud;morning;dry;new
108;Osli - Stryckovy;O;heavyfog;heavycloud;morning;damp;new
108;Osli - Stryckovy;O;heavyfog;heavycloud;morning;wet;new
108;Osli - Stryckovy;O;heavyfog;heavycloud;evening;dry;new
108;Osli - Stryckovy;O;heavyfog;heavycloud;evening;damp;new
108;Osli - Stryckovy;O;heavyfog;heavycloud;evening;wet;new
111;Komarov;O;crisp;partcloud;morning;dry;new
111;Komarov;O;crisp;partcloud;morning;damp;new
111;Komarov;O;crisp;partcloud;morning;wet;new
111;Komarov;O;lightrain;heavycloud;morning;dry;new
111;Komarov;O;lightrain;heavycloud;morning;damp;new
111;Komarov;O;lightrain;heavycloud;morning;wet;new
111;Komarov;O;heavyrain;heavycloud;morning;dry;new
111;Komarov;O;heavyrain;heavycloud;morning;damp;new
111;Komarov;O;heavyrain;heavycloud;morning;wet;new
111;Komarov;O;lightfog;heavycloud;morning;dry;new
111;Komarov;O;lightfog;heavycloud;morning;damp;new
111;Komarov;O;lightfog;heavycloud;morning;wet;new
112;Komarov II;O;crisp;partcloud;morning;dry;new
112;Komarov II;O;crisp;partcloud;morning;damp;new
112;Komarov II;O;crisp;partcloud;morning;wet;new
112;Komarov II;O;lightrain;heavycloud;morning;dry;new
112;Komarov II;O;lightrain;heavycloud;morning;damp;new
112;Komarov II;O;lightrain;heavycloud;morning;wet;new
112;Komarov II;O;heavyrain;heavycloud;morning;dry;new
112;Komarov II;O;heavyrain;heavycloud;morning;damp;new
112;Komarov II;O;heavyrain;heavycloud;morning;wet;new
112;Komarov II;O;lightfog;heavycloud;morning;dry;new
112;Komarov II;O;lightfog;heavycloud;morning;damp;new
112;Komarov II;O;lightfog;heavycloud;morning;wet;new
122;Kamenak;O;crisp;partcloud;morning;dry;new
122;Kamenak;O;crisp;partcloud;morning;damp;new
122;Kamenak;O;crisp;partcloud;morning;wet;new
122;Kamenak;O;lightrain;heavycloud;morning;dry;new
122;Kamenak;O;lightrain;heavycloud;morning;damp;new
122;Kamenak;O;lightrain;heavycloud;morning;wet;new
122;Kamenak;O;heavyrain;heavycloud;morning;dry;new
122;Kamenak;O;heavyrain;heavycloud;morning;damp;new
122;Kamenak;O;heavyrain;heavycloud;morning;wet;new
122;Kamenak;O;lightfog;heavycloud;morning;dry;new
122;Kamenak;O;lightfog;heavycloud;morning;damp;new
122;Kamenak;O;lightfog;heavycloud;morning;wet;new
123;Kamenak II;O;crisp;partcloud;morning;dry;new
123;Kamenak II;O;crisp;partcloud;morning;damp;new
123;Kamenak II;O;crisp;partcloud;morning;wet;new
123;Kamenak II;O;lightrain;heavycloud;morning;dry;new
123;Kamenak II;O;lightrain;heavycloud;morning;damp;new
123;Kamenak II;O;lightrain;heavycloud;morning;wet;new
123;Kamenak II;O;heavyrain;heavycloud;morning;dry;new
123;Kamenak II;O;heavyrain;heavycloud;morning;damp;new
123;Kamenak II;O;heavyrain;heavycloud;morning;wet;new
123;Kamenak II;O;lightfog;heavycloud;morning;dry;new
123;Kamenak II;O;lightfog;heavycloud;morning;damp;new
123;Kamenak II;O;lightfog;heavycloud;morning;wet;new
125;Bergheim;M;crisp;clear;morning;dry;new
125;Bergheim;O;crisp;clear;morning;dry;new
125;Bergheim;M;crisp;clear;morning;damp;new
125;Bergheim;O;crisp;clear;morning;damp;new
125;Bergheim;M;crisp;clear;morning;wet;new
125;Bergheim;O;crisp;clear;morning;wet;new
125;Bergheim;M;crisp;partcloud;morning;dry;new
125;Bergheim;O;crisp;partcloud;morning;dry;new
125;Bergheim;M;crisp;partcloud;morning;damp;new
125;Bergheim;O;crisp;partcloud;morning;damp;new
125;Bergheim;M;crisp;partcloud;morning;wet;new
125;Bergheim;O;crisp;partcloud;morning;wet;new
125;Bergheim;M;hazy;clear;morning;dry;new
125;Bergheim;O;hazy;clear;morning;dry;new
125;Bergheim;M;hazy;clear;morning;damp;new
125;Bergheim;O;hazy;clear;morning;damp;new
125;Bergheim;M;hazy;clear;morning;wet;new
125;Bergheim;O;hazy;clear;morning;wet;new
125;Bergheim;M;hazy;partcloud;morning;dry;new
125;Bergheim;O;hazy;partcloud;morning;dry;new
125;Bergheim;M;hazy;partcloud;morning;damp;new
125;Bergheim;O;hazy;partcloud;morning;damp;new
125;Bergheim;M;hazy;partcloud;morning;wet;new
125;Bergheim;O;hazy;partcloud;morning;wet;new
125;Bergheim;O;hazy;heavycloud;morning;dry;new
125;Bergheim;O;hazy;heavycloud;morning;damp;new
125;Bergheim;O;hazy;heavycloud;morning;wet;new
125;Bergheim;O;norain;lightcloud;morning;dry;new
125;Bergheim;O;norain;lightcloud;morning;damp;new
125;Bergheim;O;norain;lightcloud;morning;wet;new
125;Bergheim;O;lightrain;heavycloud;morning;dry;new
125;Bergheim;O;lightrain;heavycloud;morning;damp;new
125;Bergheim;O;lightrain;heavycloud;morning;wet;new
125;Bergheim;O;heavyrain;heavycloud;morning;dry;new
125;Bergheim;O;heavyrain;heavycloud;morning;damp;new
125;Bergheim;O;heavyrain;heavycloud;morning;wet;new
125;Bergheim;O;lightfog;heavycloud;morning;dry;new
125;Bergheim;O;lightfog;heavycloud;morning;damp;new
125;Bergheim;O;lightfog;heavycloud;morning;wet;new
125;Bergheim;O;heavyfog;heavycloud;morning;dry;new
125;Bergheim;O;heavyfog;heavycloud;morning;damp;new
125;Bergheim;O;heavyfog;heavycloud;morning;wet;new
131;Lyon - Gerland;E;crisp;clear;evening;dry;new
131;Lyon - Gerland;E;hazy;heavycloud;evening;dry;new
132;Gestel;M;crisp;clear;morning;dry;new
132;Gestel;M;crisp;clear;morning;damp;new
132;Gestel;M;crisp;clear;morning;wet;new
132;Gestel;M;crisp;partcloud;morning;dry;new
132;Gestel;M;crisp;partcloud;morning;damp;new
132;Gestel;M;crisp;partcloud;morning;wet;new
132;Gestel;M;hazy;clear;morning;dry;new
132;Gestel;M;hazy;clear;morning;damp;new
132;Gestel;M;hazy;clear;morning;wet;new
132;Gestel;O;norain;lightcloud;morning;dry;new
132;Gestel;O;norain;lightcloud;morning;damp;new
132;Gestel;O;norain;lightcloud;morning;wet;new
132;Gestel;O;heavyrain;heavycloud;morning;dry;new
132;Gestel;O;heavyrain;heavycloud;morning;damp;new
132;Gestel;O;heavyrain;heavycloud;morning;wet;new
132;Gestel;O;lightfog;heavycloud;morning;dry;new
132;Gestel;O;lightfog;heavycloud;morning;damp;new
132;Gestel;O;lightfog;heavycloud;morning;wet;new
141;Mlynky;M;crisp;clear;morning;dry;new
141;Mlynky;M;crisp;clear;morning;damp;new
141;Mlynky;M;crisp;clear;morning;wet;new
141;Mlynky;O;crisp;clear;evening;dry;new
141;Mlynky;O;crisp;clear;evening;damp;new
141;Mlynky;O;crisp;clear;evening;wet;new
141;Mlynky;M;crisp;partcloud;morning;dry;new
141;Mlynky;M;crisp;partcloud;morning;damp;new
141;Mlynky;M;crisp;partcloud;morning;wet;new
141;Mlynky;O;crisp;partcloud;evening;dry;new
141;Mlynky;O;crisp;partcloud;evening;damp;new
141;Mlynky;O;crisp;partcloud;evening;wet;new
141;Mlynky;O;lightrain;heavycloud;morning;dry;new
141;Mlynky;O;lightrain;heavycloud;morning;damp;new
141;Mlynky;O;lightrain;heavycloud;morning;wet;new
141;Mlynky;O;heavyrain;heavycloud;morning;dry;new
141;Mlynky;O;heavyrain;heavycloud;morning;damp;new
141;Mlynky;O;heavyrain;heavycloud;morning;wet;new
141;Mlynky;O;lightfog;clear;morning;dry;new
141;Mlynky;O;lightfog;clear;morning;damp;new
141;Mlynky;O;lightfog;clear;morning;wet;new
141;Mlynky;O;heavyfog;clear;morning;dry;new
141;Mlynky;O;heavyfog;clear;morning;damp;new
141;Mlynky;O;heavyfog;clear;morning;wet;new
142;Mlynky Snow;O;crisp;clear;noon;dry;new
142;Mlynky Snow;O;crisp;clear;noon;dry;normal
142;Mlynky Snow;O;crisp;clear;noon;dry;worn
142;Mlynky Snow;O;lightsnow;heavycloud;morning;dry;new
142;Mlynky Snow;O;lightsnow;heavycloud;morning;dry;normal
142;Mlynky Snow;O;lightsnow;heavycloud;morning;dry;worn
142;Mlynky Snow;O;heavysnow;heavycloud;noon;dry;new
142;Mlynky Snow;O;heavysnow;heavycloud;noon;dry;normal
142;Mlynky Snow;O;heavysnow;heavycloud;noon;dry;worn
142;Mlynky Snow;O;heavysnow;heavycloud;evening;dry;new
142;Mlynky Snow;O;heavysnow;heavycloud;evening;dry;normal
142;Mlynky Snow;O;heavysnow;heavycloud;evening;dry;worn
142;Mlynky Snow;O;lightfog;clear;morning;dry;new
142;Mlynky Snow;O;lightfog;clear;morning;dry;normal
142;Mlynky Snow;O;lightfog;clear;morning;dry;worn
143;Peklo;O;crisp;clear;morning;dry;new
143;Peklo;O;crisp;clear;morning;damp;new
143;Peklo;O;crisp;clear;morning;wet;new
143;Peklo;O;crisp;partcloud;morning;dry;new
143;Peklo;O;crisp;partcloud;morning;damp;new
143;Peklo;O;crisp;partcloud;morning;wet;new
143;Peklo;O;norain;lightcloud;morning;dry;new
143;Peklo;O;norain;lightcloud;morning;damp;new
143;Peklo;O;norain;lightcloud;morning;wet;new
143;Peklo;O;lightrain;heavycloud;morning;dry;new
143;Peklo;O;lightrain;heavycloud;morning;damp;new
143;Peklo;O;lightrain;heavycloud;morning;wet;new
143;Peklo;O;heavyrain;heavycloud;noon;dry;new
143;Peklo;O;heavyrain;heavycloud;noon;damp;new
143;Peklo;O;heavyrain;heavycloud;noon;wet;new
143;Peklo;O;lightfog;clear;evening;dry;new
143;Peklo;O;lightfog;clear;evening;damp;new
143;Peklo;O;lightfog;clear;evening;wet;new
143;Peklo;O;lightfog;heavycloud;morning;dry;new
143;Peklo;O;lightfog;heavycloud;morning;damp;new
143;Peklo;O;lightfog;heavycloud;morning;wet;new
143;Peklo;O;lightfog;heavycloud;evening;dry;new
143;Peklo;O;lightfog;heavycloud;evening;damp;new
143;Peklo;O;lightfog;heavycloud;evening;wet;new
144;Peklo Snow;O;crisp;clear;noon;dry;new
144;Peklo Snow;O;crisp;clear;noon;dry;normal
144;Peklo Snow;O;crisp;clear;noon;dry;worn
144;Peklo Snow;O;hazy;partcloud;noon;dry;new
144;Peklo Snow;O;hazy;partcloud;noon;dry;normal
144;Peklo Snow;O;hazy;partcloud;noon;dry;worn
144;Peklo Snow;O;lightsnow;heavycloud;morning;dry;new
144;Peklo Snow;O;lightsnow;heavycloud;morning;dry;normal
144;Peklo Snow;O;lightsnow;heavycloud;morning;dry;worn
144;Peklo Snow;O;heavysnow;heavycloud;noon;dry;new
144;Peklo Snow;O;heavysnow;heavycloud;noon;dry;normal
144;Peklo Snow;O;heavysnow;heavycloud;noon;dry;worn
144;Peklo Snow;O;heavysnow;heavycloud;evening;dry;new
144;Peklo Snow;O;heavysnow;heavycloud;evening;dry;normal
144;Peklo Snow;O;heavysnow;heavycloud;evening;dry;worn
145;Versme;M;crisp;clear;morning;dry;new
145;Versme;M;crisp;clear;morning;dry;normal
145;Versme;M;crisp;clear;morning;dry;worn
145;Versme;M;crisp;clear;morning;damp;new
145;Versme;M;crisp;clear;morning;damp;normal
145;Versme;M;crisp;clear;morning;damp;worn
145;Versme;M;crisp;clear;morning;wet;new
145;Versme;M;crisp;clear;morning;wet;normal
145;Versme;M;crisp;clear;morning;wet;worn
145;Versme;M;crisp;partcloud;morning;dry;new
145;Versme;M;crisp;partcloud;morning;dry;normal
145;Versme;M;crisp;partcloud;morning;dry;worn
145;Versme;M;crisp;partcloud;morning;damp;new
145;Versme;M;crisp;partcloud;morning;damp;normal
145;Versme;M;crisp;partcloud;morning;damp;worn
145;Versme;M;crisp;partcloud;morning;wet;new
145;Versme;M;crisp;partcloud;morning;wet;normal
145;Versme;M;crisp;partcloud;morning;wet;worn
145;Versme;M;hazy;clear;morning;dry;new
145;Versme;M;hazy;clear;morning;dry;normal
145;Versme;M;hazy;clear;morning;dry;worn
145;Versme;M;hazy;clear;morning;damp;new
145;Versme;M;hazy;clear;morning;damp;normal
145;Versme;M;hazy;clear;morning;damp;worn
145;Versme;M;hazy;clear;morning;wet;new
145;Versme;M;hazy;clear;morning;wet;normal
145;Versme;M;hazy;clear;morning;wet;worn
145;Versme;O;hazy;heavycloud;morning;dry;new
145;Versme;O;hazy;heavycloud;morning;dry;normal
145;Versme;O;hazy;heavycloud;morning;dry;worn
145;Versme;O;hazy;heavycloud;morning;damp;new
145;Versme;O;hazy;heavycloud;morning;damp;normal
145;Versme;O;hazy;heavycloud;morning;damp;worn
145;Versme;O;hazy;heavycloud;morning;wet;new
